caso_id_canonico,source_file,a0,k0_rel,k0_abs,clase,rama,guard_fuente,n_anclas_pre,n_anclas_post,k_propio_rel,span_pre_apertura,wc_primer_span,n_spans,wc_epilogo_total,primera_linea,k_post_rel,clase_post,rama_post,guard_fuente_post,primera_linea_post
339_p468,LibroVol339.1.md,ok,347,17747,pie_genuino,Recurso,propia,0,3,56,0,133,1,133,Recurso ordinario interpuesto por el Estado Nacional (Administración de Parques,347,pie_genuino,Recurso,propia,Recurso ordinario interpuesto por el Estado Nacional (Administración de Parques
339_p525,LibroVol339.1.md,ok,306,19845,pie_genuino,Parte actora,propia,0,2,42,0,34,1,34,"Parte actora: Coto Centro Integral de Comercialización S.A., representada por su",306,pie_genuino,Parte actora,propia,"Parte actora: Coto Centro Integral de Comercialización S.A., representada por su"
339_p542,LibroVol339.1.md,ok,229,20387,recurso_narrativo,Recurso,propia,0,1,35,0,48,4,847,"recurso de casación”, sentencia del 27 de agosto de 2013, entre muchos",229,recurso_narrativo,Recurso,propia,"recurso de casación”, sentencia del 27 de agosto de 2013, entre muchos"
339_p569,LibroVol339.1.md,ok,503,21717,rotulo_pie,Nombre del,propia,0,5,41,0,47,2,48,Nombre del actor: Transportadora Cuyana S.A.,503,rotulo_pie,Nombre del,propia,Nombre del actor: Transportadora Cuyana S.A.
339_p609,LibroVol339.1.md,ok,524,23267,pie_genuino,Recurso,propia,0,3,46,0,69,1,69,"Recurso extraordinario interpuesto por la demandada, P. F. P., representada por la",524,pie_genuino,Recurso,propia,"Recurso extraordinario interpuesto por la demandada, P. F. P., representada por la"
339_p622,LibroVol339.1.md,ok,422,23696,pie_genuino,Recurso,propia,0,2,37,0,69,1,69,Recurso de queja interpuesto por el Estado Nacional (P.E.N. – Ministerio de Plani­,422,pie_genuino,Recurso,propia,Recurso de queja interpuesto por el Estado Nacional (P.E.N. – Ministerio de Plani­
339_p662,LibroVol339.1.md,ok,276,25030,recurso_narrativo,Recurso,propia,0,1,41,0,314,3,985,recurso extraordinario federal por medio del cual cuestiona la inte­,276,recurso_narrativo,Recurso,propia,recurso extraordinario federal por medio del cual cuestiona la inte­
339_p676,LibroVol339.1.md,ok,137,25440,pie_genuino,Recurso,propia,0,1,39,0,47,1,47,"Recurso de queja interpuesto por la Curadora Pública María Ceumar Barral, cura­",137,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por la Curadora Pública María Ceumar Barral, cura­"
339_p683,LibroVol339.1.md,ok,593,26149,pie_genuino,Recurso,propia,0,3,495,0,42,1,42,"Recurso de queja interpuesto por el Dr. Pablo R. Perchia, en representación del Es­",593,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por el Dr. Pablo R. Perchia, en representación del Es­"
339_p728,LibroVol339.1.md,ok,283,27583,pie_genuino,Recurso,propia,0,2,169,0,43,3,44,"Recurso extraordinario interpuesto por Telefónica Móviles Argentina S.A., represen­",283,pie_genuino,Recurso,propia,"Recurso extraordinario interpuesto por Telefónica Móviles Argentina S.A., represen­"
339_p760,LibroVol339.1.md,ok,352,28797,recurso_narrativo,Recurso,solo_pre_apertura,1,0,277,0,312,13,4578,recurso extraordinario (fs. 404/417) cuya denegación dio origen a la,352,recurso_narrativo,Recurso,solo_pre_apertura,recurso extraordinario (fs. 404/417) cuya denegación dio origen a la
339_p827,LibroVol339.1.md,ok,540,31657,pie_genuino,Recurso,propia,0,5,73,0,33,2,78,Recurso extraordinario interpuesto por la Administración Federal de Ingresos Públi­,540,pie_genuino,Recurso,propia,Recurso extraordinario interpuesto por la Administración Federal de Ingresos Públi­
339_p864,LibroVol339.1.md,ok,212,32712,pie_genuino,Recurso,propia,0,2,141,0,52,1,52,"Recurso de hecho interpuesto por la Municipalidad de La Plata, demandada en au­",212,pie_genuino,Recurso,propia,"Recurso de hecho interpuesto por la Municipalidad de La Plata, demandada en au­"
339_p906,LibroVol339.1.md,ok,533,34594,pie_genuino,Recurso,propia,0,3,38,0,52,1,52,"Recurso ordinario interpuesto por José Luis Callirgós Chávez, representado por la",533,pie_genuino,Recurso,propia,"Recurso ordinario interpuesto por José Luis Callirgós Chávez, representado por la"
339_p1048,LibroVol339.2.md,ok,384,4015,pie_genuino,Recurso,propia,0,2,43,0,60,1,60,"Recurso de queja interpuesto por Carlos Macchi, representado por el Dr. Guillermo",384,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Carlos Macchi, representado por el Dr. Guillermo"
339_p1077,LibroVol339.2.md,ok,1673,6460,recurso_narrativo,Recurso,propia,0,4,272,0,403,8,2378,recursos materiales y humanos o en el dictado de sentencias contra­,1673,recurso_narrativo,Recurso,propia,recursos materiales y humanos o en el dictado de sentencias contra­
339_p1223,LibroVol339.2.md,ok,1236,11684,pie_genuino,Recurso,propia,0,5,134,0,78,1,78,Recursos extraordinarios interpuestos por Juan José Aranguren –Ministro de,1236,pie_genuino,Recurso,propia,Recursos extraordinarios interpuestos por Juan José Aranguren –Ministro de
339_p1277,LibroVol339.2.md,ok,1052,13650,pie_genuino,Recurso,propia,0,5,106,0,29,1,29,"Recurso ordinario interpuesto por Henry de Jesús López Londoño, asistido por la",1052,pie_genuino,Recurso,propia,"Recurso ordinario interpuesto por Henry de Jesús López Londoño, asistido por la"
339_p1342,LibroVol339.2.md,ok,251,15328,pie_genuino,Recurso,propia,0,5,53,0,54,1,54,"Recurso de queja interpuesto por el Dr. Ricardo Oscar Sáenz, Fiscal General.",251,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por el Dr. Ricardo Oscar Sáenz, Fiscal General."
339_p1357,LibroVol339.2.md,ok,464,16077,pie_genuino,Recurso,propia,0,4,33,0,33,2,35,"Recurso ordinario de apelación deducido por Jorge David Altamiranda Biancciotti,",464,pie_genuino,Recurso,propia,"Recurso ordinario de apelación deducido por Jorge David Altamiranda Biancciotti,"
339_p1463,LibroVol339.2.md,ok,589,20112,pie_genuino,Recurso,propia,0,6,60,0,45,1,45,"Recurso de queja interpuesto por Alejandro Martín, con el patrocinio letrado del Dr.",589,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Alejandro Martín, con el patrocinio letrado del Dr."
339_p1478,LibroVol339.2.md,ok,134,20255,recurso_narrativo,Recurso,propia,0,1,40,0,132,4,687,"recurso extraordinario que, denegado, dio origen a la presente queja.",134,recurso_narrativo,Recurso,propia,"recurso extraordinario que, denegado, dio origen a la presente queja."
339_p1493,LibroVol339.2.md,ok,820,21522,pie_genuino,Recurso,mixta,3,9,100,0,47,1,47,"Recurso de queja interpuesto por Fernando Ariel Carrerra, asistido por los Dres. Ro­",820,pie_genuino,Recurso,mixta,"Recurso de queja interpuesto por Fernando Ariel Carrerra, asistido por los Dres. Ro­"
339_p1534,LibroVol339.2.md,ok,491,22754,recurso_narrativo,Recurso,solo_pre_apertura,1,0,421,0,115,13,4031,recurso de queja).,491,recurso_narrativo,Recurso,solo_pre_apertura,recurso de queja).
339_p1695,LibroVol339.2.md,ok,214,28431,recurso_narrativo,Recurso,propia,0,1,41,0,65,2,144,"recurso extraordinario y se deja sin efecto la decisión apelada, debien­",214,recurso_narrativo,Recurso,propia,"recurso extraordinario y se deja sin efecto la decisión apelada, debien­"
339_p1763,LibroVol339.2.md,ok,961,31666,pie_genuino,Recurso,mixta,1,5,158,0,74,1,74,"Recurso extraordinario interpuesto por M.C.P. por sí, con el patro­",961,pie_genuino,Recurso,mixta,"Recurso extraordinario interpuesto por M.C.P. por sí, con el patro­"
339_p1804,LibroVol339.2.md,ok,138,32425,pie_genuino,Recurso,propia,0,7,46,0,159,1,159,"Recurso de queja interpuesto por la Asociación Médica de Almirante Brown, repre­",138,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por la Asociación Médica de Almirante Brown, repre­"
339_p1812,LibroVol339.2.md,ok,198,32755,pie_genuino,Recurso,propia,0,2,71,0,43,2,60,"Recurso de queja interpuesto por el Estado Nacional –Ejército Argentino-, represen­",198,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por el Estado Nacional –Ejército Argentino-, represen­"
339_p1820,LibroVol339.2.md,ok,415,33255,pie_genuino,Recurso,propia,0,7,37,0,46,1,46,"Recurso de queja interpuesto por Carlos Manuel Garrido, con el patrocinio letrado del",415,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Carlos Manuel Garrido, con el patrocinio letrado del"
340_p21,LibroVol340.1.md,ok,117,681,pie_genuino,Recurso,propia,0,3,34,0,47,1,47,"Recurso de queja interpuesto por Esther Clotilde Díaz, actora en autos, representada",117,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Esther Clotilde Díaz, actora en autos, representada"
340_p103,LibroVol340.1.md,ok,367,3996,pie_genuino,Recurso,propia,0,7,47,0,38,2,61,"Recurso de queja interpuesto por la Dra. Jacqueline Elizabeth Dinale, apoderada",367,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por la Dra. Jacqueline Elizabeth Dinale, apoderada"
340_p172,LibroVol340.1.md,ok,507,6623,pie_genuino,Recurso,propia,0,4,61,0,60,1,60,"Recurso de queja interpuesto por -PADEC- Prevención, Asesoramiento y Defensa",507,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por -PADEC- Prevención, Asesoramiento y Defensa"
340_p257,LibroVol340.1.md,ok,392,9754,pie_genuino,Recurso,solo_pre_apertura,25,0,331,0,282,36,12232,recurso de apelación deducido por el Estado Nacional y confirmó la,392,pie_genuino,Recurso,solo_pre_apertura,recurso de apelación deducido por el Estado Nacional y confirmó la
340_p345,LibroVol340.1.md,ok,187,13009,recurso_narrativo,Recurso,solo_pre_apertura,11,0,233,1,72,4,143,RECURSO EXTRAORDINARIO,1612,pie_genuino,Recurso,mixta,"Recurso extraordinario interpuesto por el Estado Nacional, representado por el Dr."
340_p437,LibroVol340.1.md,ok,1442,17745,rotulo_pie,Tribunal de origen,mixta,8,6,145,0,27,2,66,"tribunal de origen a fin de que, por quien corresponda, dicte un nuevo",1442,rotulo_pie,Tribunal de origen,mixta,"tribunal de origen a fin de que, por quien corresponda, dicte un nuevo"
340_p493,LibroVol340.1.md,ok,879,19418,pie_genuino,Recurso,mixta,4,16,121,0,66,1,66,"Recurso extraordinario deducido por Felipe Jorge Alespeiti, asistido por el Dr. Federi­",879,pie_genuino,Recurso,mixta,"Recurso extraordinario deducido por Felipe Jorge Alespeiti, asistido por el Dr. Federi­"
340_p644,LibroVol340.1.md,ok,551,24802,pie_genuino,Recurso,propia,0,6,56,0,74,1,74,"Recurso extraordinario interpuesto por el Fisco Nacional (AFIP – DGI), representado",551,pie_genuino,Recurso,propia,"Recurso extraordinario interpuesto por el Fisco Nacional (AFIP – DGI), representado"
340_p669,LibroVol340.1.md,ok,541,25735,rotulo_pie,Tribunal de origen,mixta,1,3,47,0,17,3,84,tribunal de origen a fin de que se dicte un nuevo pronunciamiento con,541,rotulo_pie,Tribunal de origen,mixta,tribunal de origen a fin de que se dicte un nuevo pronunciamiento con
340_p745,LibroVol340.1.md,ok,232,28220,recurso_narrativo,Recurso,solo_pre_apertura,1,0,51,0,258,7,1754,recursos por los cuales se acciona redundarán en la concreción de los,232,recurso_narrativo,Recurso,solo_pre_apertura,recursos por los cuales se acciona redundarán en la concreción de los
340_p757,LibroVol340.1.md,ok,285,28738,pie_genuino,Parte actora,propia,0,2,57,0,31,1,31,"Parte actora: Bunge Argentina S.A., representada por el doctor Martín D. Manzano",285,pie_genuino,Parte actora,propia,"Parte actora: Bunge Argentina S.A., representada por el doctor Martín D. Manzano"
340_p765,LibroVol340.1.md,ok,821,29566,pie_genuino,Recurso,mixta,4,11,139,0,65,1,65,"Recurso extraordinario interpuesto por Liderar Compañía General de Seguros S.A.,",821,pie_genuino,Recurso,mixta,"Recurso extraordinario interpuesto por Liderar Compañía General de Seguros S.A.,"
340_p878,LibroVol340.1.md,ok,385,33234,pie_genuino,Recurso,propia,0,3,223,0,111,1,111,Recurso extraordinario interpuesto por la Empresa Distribuidora y Comercializado­,385,pie_genuino,Recurso,propia,Recurso extraordinario interpuesto por la Empresa Distribuidora y Comercializado­
340_p914,LibroVol340.1.md,ok,448,34553,recurso_narrativo,Recurso,solo_pre_apertura,1,0,135,0,84,20,6793,"recurso de casación, y ha declarado la validez de los comicios en",448,recurso_narrativo,Recurso,solo_pre_apertura,"recurso de casación, y ha declarado la validez de los comicios en"
340_p991,LibroVol340_2.md,ok,1348,1862,rotulo_pie,Nombre del,propia,0,7,60,0,46,1,46,Nombre del actor: Administración de Parques Nacionales.,1348,rotulo_pie,Nombre del,propia,Nombre del actor: Administración de Parques Nacionales.
340_p1084,LibroVol340_2.md,ok,200,4299,pie_genuino,Recurso,propia,0,3,47,0,86,1,86,"Recurso extraordinario interpuesto por Línea Rioja Federal, representada por su apo-",200,pie_genuino,Recurso,propia,"Recurso extraordinario interpuesto por Línea Rioja Federal, representada por su apo-"
340_p1111,LibroVol340_2.md,ok,715,5879,pie_genuino,Recurso,propia,0,4,67,0,67,1,67,"Recurso de queja interpuesto por Arte Radiotelevisivo Argentino S.A., María Laura",715,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Arte Radiotelevisivo Argentino S.A., María Laura"
340_p1236,LibroVol340_2.md,ok,605,10616,pie_genuino,Recurso,mixta,7,12,117,0,63,2,273,"Recursos extraordinarios deducidos por Carolina Valeria Gimbutas, representada por",605,pie_genuino,Recurso,mixta,"Recursos extraordinarios deducidos por Carolina Valeria Gimbutas, representada por"
340_p1269,LibroVol340_2.md,ok,441,11678,pie_genuino,Recurso,mixta,1,3,294,0,53,1,53,"Recurso de queja interpuesto por el Estado Nacional (Poder Judicial de la Nación),",441,pie_genuino,Recurso,mixta,"Recurso de queja interpuesto por el Estado Nacional (Poder Judicial de la Nación),"
340_p1311,LibroVol340_2.md,ok,480,13362,recurso_narrativo,Recurso,propia,0,4,73,0,137,3,230,recurso de casación reglado por el art. 456 del Código Procesal Penal,480,recurso_narrativo,Recurso,propia,recurso de casación reglado por el art. 456 del Código Procesal Penal
340_p1364,LibroVol340_2.md,ok,636,15435,pie_genuino,Recurso,propia,0,4,73,0,59,1,59,"Recurso extraordinario interpuesto por Samuel Gelblung, representado por el Dr. Os-",636,pie_genuino,Recurso,propia,"Recurso extraordinario interpuesto por Samuel Gelblung, representado por el Dr. Os-"
340_p1450,LibroVol340_2.md,ok,924,18994,pie_genuino,Recurso,mixta,1,7,48,0,55,1,55,"Recurso extraordinario interpuesto por C. J. A., asistido por la Dra. Marta Gloria",924,pie_genuino,Recurso,mixta,"Recurso extraordinario interpuesto por C. J. A., asistido por la Dra. Marta Gloria"
340_p1472,LibroVol340_2.md,ok,293,19293,pie_genuino,Parte actora,propia,0,7,47,0,39,1,39,"Parte actora: Ameriflight S.A., representada por el Dr. Juan Ignacio Sáenz, patrocina-",293,pie_genuino,Parte actora,propia,"Parte actora: Ameriflight S.A., representada por el Dr. Juan Ignacio Sáenz, patrocina-"
340_p1480,LibroVol340_2.md,ok,1170,20467,rotulo_pie,Profesionales,propia,0,6,99,0,17,1,17,"Profesionales: Dres. Gastón Armando Miani; Juan Carlos Carbone, Fiscal de",1170,rotulo_pie,Profesionales,propia,"Profesionales: Dres. Gastón Armando Miani; Juan Carlos Carbone, Fiscal de"
340_p1557,LibroVol340_2.md,ok,533,22803,pie_genuino,Recurso,propia,0,3,410,0,39,1,39,"Recursos de queja interpuestos por los actores, representados por el Dr. Gustavo Car-",533,pie_genuino,Recurso,propia,"Recursos de queja interpuestos por los actores, representados por el Dr. Gustavo Car-"
340_p1581,LibroVol340_2.md,ok,462,23675,pie_genuino,Recurso,propia,0,8,60,0,81,1,81,"Recursos extraordinarios interpuestos por el Ministerio Público Fiscal de la Nación,",462,pie_genuino,Recurso,propia,"Recursos extraordinarios interpuestos por el Ministerio Público Fiscal de la Nación,"
340_p1614,LibroVol340_2.md,ok,1221,25670,pie_genuino,Parte actora,mixta,5,12,87,0,153,2,181,"Parte actora: Federación Argentina de la Magistratura, representada por sus presi-",1221,pie_genuino,Parte actora,mixta,"Parte actora: Federación Argentina de la Magistratura, representada por sus presi-"
340_p1663,LibroVol340_2.md,ok,317,26721,pie_genuino,Recurso,propia,0,5,76,0,59,1,59,"Recurso de queja interpuesto por el Fisco Nacional -AFIP/DGI-, representado por el",317,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por el Fisco Nacional -AFIP/DGI-, representado por el"
340_p1695,LibroVol340_2.md,ok,746,28241,recurso_narrativo,Recurso,solo_pre_apertura,6,0,253,0,249,26,8453,"recursos (inestabilidad, baja predictibilidad y seguridad), modificación",746,recurso_narrativo,Recurso,solo_pre_apertura,"recursos (inestabilidad, baja predictibilidad y seguridad), modificación"
340_p1756,LibroVol340_2.md,ok,429,30346,recurso_narrativo,Recurso,mixta,3,4,93,0,375,4,1320,recurso extraordinario.,429,recurso_narrativo,Recurso,mixta,recurso extraordinario.
340_p1775,LibroVol340_2.md,ok,799,31469,pie_genuino,Recurso,propia,0,6,75,0,123,1,123,"Recurso extraordinario interpuesto por Milagro Amalia Ángela Sala, asistida por el",799,pie_genuino,Recurso,propia,"Recurso extraordinario interpuesto por Milagro Amalia Ángela Sala, asistida por el"
340_p1795,LibroVol340_2.md,ok,1731,33212,rotulo_pie,Parte actora,mixta,15,3,432,0,380,25,8633,parte actora referido a que la obligación impuesta a los padres por,1731,rotulo_pie,Parte actora,mixta,parte actora referido a que la obligación impuesta a los padres por
340_p1927,LibroVol340_2.md,ok,493,37230,pie_genuino,Recurso,propia,0,7,80,0,51,1,51,"Recurso de queja interpuesto por Antonio Cayetano Saladino, asistido por el Dr. César",493,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Antonio Cayetano Saladino, asistido por el Dr. César"
340_p1940,LibroVol340_2.md,ok,966,38206,pie_genuino,Recurso,mixta,9,13,131,0,51,1,51,"Recurso de queja interpuesto por César Bartolomé Alberto Cigliutti, con el patrocinio",966,pie_genuino,Recurso,mixta,"Recurso de queja interpuesto por César Bartolomé Alberto Cigliutti, con el patrocinio"
340_p2021,LibroVol340_2.md,ok,192,40526,recurso_narrativo,Recurso,mixta,1,1,58,0,65,3,150,"recurso extraordinario, se revoca la sentencia apelada y, en uso de las",192,recurso_narrativo,Recurso,mixta,"recurso extraordinario, se revoca la sentencia apelada y, en uso de las"
341_p84,LibroVol341.1.md,ok,210,3277,recurso_narrativo,Recurso,solo_pre_apertura,2,0,52,0,229,5,1170,recurso extraordinario (fs. 267/279) cuya denegación dio origen a la,210,recurso_narrativo,Recurso,solo_pre_apertura,recurso extraordinario (fs. 267/279) cuya denegación dio origen a la
