caso_id_canonico,via,disposicion,parte_ganadora,reenvia,needs_alignment
330_p1332,recurso_concedido,revoca,recurrente_gana,False,False
330_p1350,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
330_p1356,recurso_concedido,confirma,recurrente_pierde,False,False
330_p1366,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
330_p1375,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
330_p1377,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
330_p1383,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
330_p1389,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
330_p1393,queja,revoca,recurrente_gana,True,False
330_p1398,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
330_p1402,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
330_p1407,recurso_concedido,revoca,recurrente_gana,False,False
330_p1417,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
330_p1422,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
330_p1427,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
330_p1436,recurso_concedido,confirma,recurrente_pierde,False,False
330_p1451,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
330_p1457,queja,deja_sin_efecto,recurrente_gana,False,False
330_p1465,queja,deja_sin_efecto,recurrente_gana,False,False
330_p1469,queja,deja_sin_efecto,recurrente_gana,True,False
330_p1474,queja,deja_sin_efecto,recurrente_gana,True,False
330_p1478,queja,deja_sin_efecto,recurrente_gana,True,False
330_p1503,queja,deja_sin_efecto,recurrente_gana,False,False
330_p1507,queja,revoca,recurrente_gana,False,False
330_p1526,queja,revoca,recurrente_gana,False,False
330_p1529,queja,deja_sin_efecto,recurrente_gana,False,False
330_p1540,queja,deja_sin_efecto,recurrente_gana,True,False
330_p1545,queja,revoca,recurrente_gana,True,False
330_p1550,queja,deja_sin_efecto,recurrente_gana,False,False
330_p1567,queja,deja_sin_efecto,recurrente_gana,True,False
330_p1572,queja,revoca,recurrente_gana,False,False
330_p1578,queja,revoca,recurrente_gana,True,False
330_p1580,queja,deja_sin_efecto,recurrente_gana,True,False
330_p1632,recurso_concedido,revoca,recurrente_gana,False,False
330_p1635,queja,revoca,recurrente_gana,False,False
330_p1644,recurso_concedido,confirma,recurrente_pierde,False,False
330_p1649,queja,confirma,recurrente_pierde,False,False
330_p1703,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
330_p1718,recurso_concedido,confirma,recurrente_pierde,False,False
330_p1733,queja,deja_sin_efecto,recurrente_gana,True,False
330_p1748,recurso_concedido,confirma,recurrente_pierde,False,False
330_p1763,queja,confirma,recurrente_pierde,False,False
330_p1772,queja,deja_sin_efecto,recurrente_gana,True,False
330_p1785,queja,deja_sin_efecto,recurrente_gana,False,False
330_p1849,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
330_p1855,recurso_concedido,revoca,recurrente_gana,False,True
330_p1888,queja,deja_sin_efecto,recurrente_gana,True,False
330_p1895,queja,deja_sin_efecto,recurrente_gana,True,False
330_p1903,queja,deja_sin_efecto,recurrente_gana,True,False
330_p1910,queja,deja_sin_efecto,recurrente_gana,False,False
330_p1915,recurso_concedido,no_revision_procesal,no_aplica,False,False
330_p1918,recurso_concedido,no_revision_procesal,no_aplica,False,False
330_p1947,recurso_concedido,revoca,recurrente_gana,False,False
330_p1950,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
330_p1975,recurso_concedido,revoca,recurrente_gana,False,False
330_p1989,recurso_concedido,confirma,recurrente_pierde,False,False
330_p2033,queja,deja_sin_efecto,recurrente_gana,True,False
330_p2049,recurso_concedido,no_revision_demanda,no_aplica,False,False
330_p2065,recurso_concedido,confirma,recurrente_pierde,False,False
330_p2074,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
330_p2081,recurso_concedido,confirma,recurrente_pierde,False,False
330_p2090,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
330_p2093,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
330_p2112,recurso_concedido,confirma,recurrente_pierde,False,False
330_p2115,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
330_p2122,queja,revoca,recurrente_gana,False,False
330_p2134,queja,revoca,recurrente_gana,True,False
330_p2140,queja,revoca,recurrente_gana,True,False
330_p2146,queja,deja_sin_efecto,recurrente_gana,True,False
330_p2180,queja,revoca,recurrente_gana,True,False
330_p2186,queja,deja_sin_efecto,recurrente_gana,False,False
330_p2192,queja,revoca,recurrente_gana,False,False
330_p2206,queja,revoca,recurrente_gana,True,False
330_p2215,queja,revoca,recurrente_gana,False,False
330_p2222,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
330_p2234,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
330_p2241,recurso_concedido,revoca,recurrente_gana,True,False
330_p2245,recurso_concedido,revoca,recurrente_gana,True,False
330_p2249,recurso_concedido,confirma,recurrente_pierde,False,False
330_p2255,queja,revoca,recurrente_gana,False,False
330_p2265,queja,deja_sin_efecto,recurrente_gana,True,False
330_p2274,queja,confirma,recurrente_pierde,False,False
330_p2277,recurso_concedido,confirma,recurrente_pierde,False,False
330_p2286,recurso_concedido,confirma,recurrente_pierde,False,False
330_p2304,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
330_p2323,queja,deja_sin_efecto,recurrente_gana,False,False
330_p2347,recurso_concedido,revoca,recurrente_gana,True,False
330_p2361,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
330_p2414,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
330_p2416,recurso_concedido,revoca,recurrente_gana,True,False
330_p2429,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
330_p2464,queja,confirma,recurrente_pierde,False,False
330_p2498,queja,deja_sin_efecto,recurrente_gana,True,False
330_p2507,recurso_concedido,revoca,recurrente_gana,False,False
330_p2521,recurso_concedido,confirma,recurrente_pierde,False,False
330_p2527,recurso_concedido,revoca,recurrente_gana,False,False
330_p2548,recurso_concedido,revoca,recurrente_gana,False,False
330_p2564,queja,deja_sin_efecto,recurrente_gana,False,False
330_p2575,queja,deja_sin_efecto,recurrente_gana,True,False
330_p2584,queja,confirma,recurrente_pierde,False,False
330_p2617,recurso_concedido,no_revision_demanda,no_aplica,False,False
330_p2632,recurso_concedido,revoca,recurrente_gana,False,False
330_p2685,queja,deja_sin_efecto,recurrente_gana,False,False
330_p2696,queja,deja_sin_efecto,recurrente_gana,False,False
330_p2711,queja,deja_sin_efecto,recurrente_gana,False,False
330_p2748,recurso_concedido,no_revision_demanda,no_aplica,False,False
330_p2786,queja,revoca,recurrente_gana,False,False
330_p2795,queja,revoca,recurrente_gana,False,False
330_p2798,recurso_concedido,confirma,recurrente_pierde,False,False
330_p2800,recurso_concedido,revoca,recurrente_gana,False,False
330_p2826,queja,deja_sin_efecto,recurrente_gana,False,False
330_p2836,queja,revoca,recurrente_gana,True,False
330_p2849,recurso_concedido,no_revision_demanda,no_aplica,False,False
330_p2892,queja,revoca,recurrente_gana,False,False
330_p2902,queja,revoca,recurrente_gana,False,False
330_p2964,recurso_concedido,revoca,recurrente_gana,False,False
330_p2968,recurso_concedido,revoca,recurrente_gana,False,False
330_p2970,queja,deja_sin_efecto,recurrente_gana,True,False
330_p2975,recurso_concedido,por_ello_cortado,no_aplica,False,False
330_p2981,recurso_concedido,confirma,recurrente_pierde,False,False
330_p2992,recurso_concedido,confirma,recurrente_pierde,False,False
330_p3002,recurso_concedido,confirma,recurrente_pierde,False,False
330_p3015,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
330_p3028,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
330_p3045,queja,revoca,recurrente_gana,False,False
330_p3055,queja,deja_sin_efecto,recurrente_gana,True,False
330_p3069,queja,revoca,recurrente_gana,False,False
330_p3074,queja,confirma,recurrente_pierde,False,False
330_p3092,queja,por_ello_cortado,no_aplica,False,False
330_p3098,queja,deja_sin_efecto,recurrente_gana,False,False
330_p3145,recurso_concedido,confirma,recurrente_pierde,False,False
330_p3149,queja,deja_sin_efecto,recurrente_gana,True,False
330_p3248,recurso_concedido,confirma,recurrente_pierde,False,False
330_p3400,queja,no_revision_procesal,no_aplica,False,False
330_p3426,queja,deja_sin_efecto,recurrente_gana,True,False
330_p3461,recurso_concedido,confirma,recurrente_pierde,False,False
330_p3471,recurso_concedido,revoca,recurrente_gana,False,False
330_p3477,queja,deja_sin_efecto,recurrente_gana,True,False
330_p3483,queja,deja_sin_efecto,recurrente_gana,True,False
330_p3494,queja,deja_sin_efecto,recurrente_gana,True,False
330_p3526,queja,grant_remand_implicito,recurrente_gana,True,False
330_p3552,recurso_concedido,revoca,recurrente_gana,False,False
330_p3557,recurso_concedido,confirma,recurrente_pierde,False,False
330_p3565,recurso_concedido,confirma,recurrente_pierde,False,False
330_p3582,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
330_p3593,queja,revoca,recurrente_gana,False,False
330_p3609,recurso_concedido,no_revision_demanda,no_aplica,False,False
330_p3630,queja,deja_sin_efecto,recurrente_gana,True,False
330_p3635,queja,deja_sin_efecto,recurrente_gana,False,False
330_p3640,queja,deja_sin_efecto,recurrente_gana,True,False
330_p3673,recurso_concedido,confirma,recurrente_pierde,False,False
330_p3680,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
330_p3685,recurso_concedido,confirma,recurrente_pierde,False,False
330_p3725,queja,confirma,recurrente_pierde,False,False
330_p3758,queja,revoca,recurrente_gana,False,False
330_p3764,queja,revoca,recurrente_gana,False,False
330_p3787,recurso_concedido,revoca,recurrente_gana,True,False
330_p3793,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
330_p3836,queja,confirma,recurrente_pierde,False,False
330_p3843,queja,revoca,recurrente_gana,False,False
330_p3853,queja,revoca,recurrente_gana,True,False
330_p3908,recurso_concedido,no_revision_demanda,no_aplica,False,False
330_p3977,recurso_concedido,revoca,recurrente_gana,False,False
330_p3994,recurso_concedido,confirma,recurrente_pierde,False,False
330_p4015,queja,deja_sin_efecto,recurrente_gana,True,False
330_p4024,queja,revoca,recurrente_gana,False,False
330_p4033,queja,deja_sin_efecto,recurrente_gana,False,False
330_p4049,queja,deja_sin_efecto,recurrente_gana,False,False
330_p4084,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
330_p4090,recurso_concedido,nulidad,recurrente_gana,False,False
330_p4094,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
330_p4103,queja,revoca,recurrente_gana,False,False
330_p4129,queja,no_revision_procesal,no_aplica,False,False
330_p4160,recurso_concedido,confirma,recurrente_pierde,False,False
330_p4172,recurso_concedido,revoca,recurrente_gana,False,False
330_p4199,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
330_p4207,queja,deja_sin_efecto,recurrente_gana,True,False
330_p4216,queja,por_ello_cortado,no_aplica,False,False
330_p4226,queja,deja_sin_efecto,recurrente_gana,True,False
330_p4263,queja,deja_sin_efecto,recurrente_gana,False,False
330_p4313,recurso_concedido,confirma,recurrente_pierde,False,False
330_p4328,recurso_concedido,nulidad,recurrente_gana,False,False
330_p4331,queja,confirma,recurrente_pierde,False,False
330_p4337,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
330_p4338,queja,deja_sin_efecto,recurrente_gana,True,False
330_p4351,recurso_concedido,revoca,recurrente_gana,False,False
330_p4354,recurso_concedido,confirma,recurrente_pierde,False,False
330_p4364,queja,no_revision_procesal,no_aplica,False,False
330_p4396,recurso_concedido,no_revision_procesal,no_aplica,False,False
330_p4399,recurso_concedido,revoca,recurrente_gana,False,False
330_p4413,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
330_p4416,queja,deja_sin_efecto,recurrente_gana,True,False
330_p4429,queja,deja_sin_efecto,recurrente_gana,True,False
330_p4435,queja,deja_sin_efecto,recurrente_gana,True,False
330_p4459,queja,deja_sin_efecto,recurrente_gana,True,False
330_p4465,queja,deja_sin_efecto,recurrente_gana,True,False
330_p4471,queja,nulidad,recurrente_gana,False,False
330_p4476,queja,deja_sin_efecto,recurrente_gana,True,False
330_p4498,queja,deja_sin_efecto,recurrente_gana,True,False
330_p4509,queja,revoca,recurrente_gana,True,False
330_p4534,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
330_p4539,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
330_p4544,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
330_p4554,queja,deja_sin_efecto,recurrente_gana,True,False
330_p4585,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
330_p4615,recurso_concedido,confirma,recurrente_pierde,False,False
330_p4633,queja,deja_sin_efecto,recurrente_gana,True,False
330_p4647,queja,deja_sin_efecto,recurrente_gana,True,False
330_p4664,queja,revoca,recurrente_gana,False,False
330_p4685,recurso_concedido,revoca,recurrente_gana,False,False
330_p4687,recurso_concedido,revoca,recurrente_gana,False,False
330_p4690,recurso_concedido,revoca,recurrente_gana,False,False
330_p4697,recurso_concedido,confirma,recurrente_pierde,False,False
330_p4703,recurso_concedido,revoca,recurrente_gana,False,False
330_p4706,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
330_p4713,recurso_concedido,confirma,recurrente_pierde,False,False
330_p4721,recurso_concedido,revoca,recurrente_gana,False,False
330_p4735,queja,deja_sin_efecto,recurrente_gana,False,False
330_p4786,queja,deja_sin_efecto,recurrente_gana,True,False
330_p4820,recurso_concedido,revoca,recurrente_gana,False,False
330_p4841,queja,deja_sin_efecto,recurrente_gana,True,False
330_p4875,recurso_concedido,confirma,recurrente_pierde,False,False
330_p4900,recurso_concedido,confirma,recurrente_pierde,False,False
330_p4903,queja,deja_sin_efecto,recurrente_gana,True,False
330_p4909,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
330_p4920,queja,deja_sin_efecto,recurrente_gana,True,False
330_p4925,queja,nulidad,recurrente_gana,False,False
330_p4928,queja,deja_sin_efecto,recurrente_gana,True,False
330_p4930,queja,deja_sin_efecto,recurrente_gana,True,False
330_p4936,recurso_concedido,revoca,recurrente_gana,False,False
330_p4970,queja,deja_sin_efecto,recurrente_gana,True,False
330_p4983,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
330_p4988,recurso_concedido,confirma,recurrente_pierde,False,False
330_p5010,queja,revoca,recurrente_gana,False,False
330_p5020,queja,deja_sin_efecto,recurrente_gana,True,False
330_p5032,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
330_p5052,queja,nulidad,recurrente_gana,True,False
330_p5095,recurso_concedido,no_revision_procesal,no_aplica,False,False
330_p5108,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
330_p5111,recurso_concedido,revoca,recurrente_gana,False,False
330_p5139,recurso_concedido,confirma,recurrente_pierde,False,False
330_p5187,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
330_p5197,queja,deja_sin_efecto,recurrente_gana,True,False
330_p5201,queja,deja_sin_efecto,recurrente_gana,True,False
330_p5205,recurso_concedido,confirma,recurrente_pierde,False,False
330_p5224,recurso_concedido,revoca,recurrente_gana,False,False
330_p5237,recurso_concedido,confirma,recurrente_pierde,False,False
330_p5245,queja,sin_disposicion_legible,no_aplica,False,False
330_p5251,queja,revoca,recurrente_gana,False,False
330_p5257,queja,confirma,recurrente_pierde,False,False
330_p5272,queja,revoca,recurrente_gana,False,False
330_p5294,queja,deja_sin_efecto,recurrente_gana,True,False
330_p5306,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
330_p5342,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
330_p5345,queja,revoca,recurrente_gana,False,False
330_p5404,recurso_concedido,revoca,recurrente_gana,False,False
330_p5435,queja,deja_sin_efecto,recurrente_gana,False,False
331_p13,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
331_p28,queja,deja_sin_efecto,recurrente_gana,True,False
331_p47,queja,deja_sin_efecto,recurrente_gana,False,False
331_p53,queja,deja_sin_efecto,recurrente_gana,True,False
331_p72,recurso_concedido,revoca,recurrente_gana,False,False
331_p76,recurso_concedido,revoca,recurrente_gana,False,False
331_p80,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
331_p89,queja,revoca,recurrente_gana,False,False
331_p95,queja,no_revision_procesal,no_aplica,False,False
331_p96,queja,revoca,recurrente_gana,False,False
331_p100,queja,no_revision_demanda,no_aplica,False,False
